2106	6389
6389	2106
295	4193
4193	295
1035	5945
5945	1035
1286	3745
3745	1286
467	4462
4462	467
880	4402
4402	880
251	2818
2818	251
485	3007
3007	485
1735	3108
3108	1735
551	4778
4778	551
1349	6468
6468	1349
1806	5720
5720	1806
287	3786
3786	287
1247	6577
6577	1247
732	6703
6703	732
1930	6675
6675	1930
742	4189
4189	742
1093	2550
2550	1093
371	3853
3853	371
804	5601
5601	804
1403	3331
3331	1403
1354	3003
3003	1354
424	2549
2549	424
1941	3726
3726	1941
576	2941
2941	576
1035	3329
3329	1035
1231	3668
3668	1231
982	4117
4117	982
1508	3856
3856	1508
1980	6489
6489	1980
87	5309
5309	87
1570	6383
6383	1570
271	3504
3504	271
1501	4718
4718	1501
242	2975
2975	242
450	4152
4152	450
1204	5839
5839	1204
2163	2856
2856	2163
444	2464
2464	444
522	4086
4086	522
1283	3249
3249	1283
1678	5075
5075	1678
417	4630
4630	417
559	4597
4597	559
1119	2630
2630	1119
1345	6698
6698	1345
5	3383
3383	5
2118	4563
4563	2118
1703	5844
5844	1703
235	6512
6512	235
1669	5646
5646	1669
616	5284
5284	616
755	3746
3746	755
2293	3573
3573	2293
2213	2868
2868	2213
509	6013
6013	509
686	3744
3744	686
885	2763
2763	885
986	5969
5969	986
1352	3022
3022	1352
1298	5017
5017	1298
962	4970
4970	962
856	6239
6239	856
203	5887
5887	203
547	2728
2728	547
1343	2800
2800	1343
2214	3132
3132	2214
2248	5717
5717	2248
1556	3498
3498	1556
1348	5597
5597	1348
1776	5262
5262	1776
168	2858
2858	168
441	4261
4261	441
518	5659
5659	518
101	5471
5471	101
32	2431
2431	32
1450	6294
6294	1450
821	6229
6229	821
1159	3106
3106	1159
1588	3052
3052	1588
2164	3292
3292	2164
2223	4060
4060	2223
817	2999
2999	817
1328	5915
5915	1328
2303	5820
5820	2303
291	2727
2727	291
1902	4212
4212	1902
835	5836
5836	835
856	3225
3225	856
1381	3511
3511	1381
2074	3504
3504	2074
782	3449
3449	782
1872	6125
6125	1872
1614	5048
5048	1614
106	2803
2803	106
389	5349
5349	389
2221	2762
2762	2221
1342	5255
5255	1342
2189	3184
3184	2189
524	3890
3890	524
1026	2766
2766	1026
1	5292
5292	1
2047	5106
5106	2047
549	4349
4349	549
2091	5219
5219	2091
200	2549
2549	200
2283	2895
2895	2283
573	3605
3605	573
1154	2479
2479	1154
580	4212
4212	580
1471	3072
3072	1471
832	4968
4968	832
1317	2635
2635	1317
607	3039
3039	607
350	5199
5199	350
1454	5800
5800	1454
2218	2806
2806	2218
337	2407
2407	337
1728	4331
4331	1728
668	6020
6020	668
1036	2752
2752	1036
1953	5616
5616	1953
1760	3296
3296	1760
1602	4725
4725	1602
511	4766
4766	511
1453	3980
3980	1453
1431	3193
3193	1431
867	2636
2636	867
1369	4311
4311	1369
300	3997
3997	300
1654	4870
4870	1654
1204	5658
5658	1204
1320	6398
6398	1320
1176	3911
3911	1176
1879	3941
3941	1879
159	4532
4532	159
1161	5862
5862	1161
843	3519
3519	843
1723	2648
2648	1723
1659	4290
4290	1659
1684	2347
2347	1684
1183	6553
6553	1183
1496	3095
3095	1496
327	4091
4091	327
757	4235
4235	757
217	2401
2401	217
2001	3977
3977	2001
981	3473
3473	981
2222	6164
6164	2222
34	3058
3058	34
546	4861
4861	546
804	5841
5841	804
370	4979
4979	370
787	3697
3697	787
785	4302
4302	785
1605	3882
3882	1605
2000	3330
3330	2000
94	4993
4993	94
1015	5205
5205	1015
1200	2736
2736	1200
69	3198
3198	69
2201	4318
4318	2201
1818	2639
2639	1818
403	3226
3226	403
225	3786
3786	225
1628	3530
3530	1628
380	2883
2883	380
2023	5224
5224	2023
1212	3985
3985	1212
1461	5634
5634	1461
731	3097
3097	731
2028	3991
3991	2028
1123	4360
4360	1123
1279	3852
3852	1279
446	3341
3341	446
1346	2903
2903	1346
332	2891
2891	332
2161	5363
5363	2161
1219	6554
6554	1219
808	2931
2931	808
2099	4278
4278	2099
1040	2749
2749	1040
1282	4515
4515	1282
151	6134
6134	151
1083	5655
5655	1083
1370	4305
4305	1370
643	4000
4000	643
1541	5296
5296	1541
1615	3411
3411	1615
1112	2598
2598	1112
2164	3021
3021	2164
2262	3169
3169	2262
31	5693
5693	31
341	3514
3514	341
27	3326
3326	27
1256	6601
6601	1256
1275	3063
3063	1275
619	6477
6477	619
179	2758
2758	179
2005	2976
2976	2005
1937	2671
2671	1937
1362	3504
3504	1362
856	4809
4809	856
1053	3719
3719	1053
2181	5343
5343	2181
598	2480
2480	598
1638	5741
5741	1638
426	3449
3449	426
174	4641
4641	174
93	2637
2637	93
30	4459
4459	30
1185	2637
2637	1185
132	2789
2789	132
2193	3980
3980	2193
892	4393
4393	892
534	2609
2609	534
1257	3902
3902	1257
1008	6135
6135	1008
1527	5757
5757	1527
790	3139
3139	790
1767	3261
3261	1767
1499	2972
2972	1499
2136	2745
2745	2136
1759	3565
3565	1759
1072	4679
4679	1072
2057	4342
4342	2057
2122	4601
4601	2122
1080	2775
2775	1080
220	2431
2431	220
2123	4496
4496	2123
2273	5433
5433	2273
2188	6312
6312	2188
2311	5693
5693	2311
1349	3418
3418	1349
966	3060
3060	966
2285	3107
3107	2285
1862	6067
6067	1862
766	4430
4430	766
998	6538
6538	998
1065	4150
4150	1065
2219	3771
3771	2219
1452	5280
5280	1452
1158	6701
6701	1158
363	5029
5029	363
2296	3363
3363	2296
1569	5932
5932	1569
689	5298
5298	689
1500	2640
2640	1500
1581	3315
3315	1581
855	4707
4707	855
2125	2766
2766	2125
680	3751
3751	680
882	4136
4136	882
1178	3873
3873	1178
453	4903
4903	453
1332	4717
4717	1332
1789	5297
5297	1789
2131	2721
2721	2131
754	2792
2792	754
1958	3672
3672	1958
708	2592
2592	708
439	4449
4449	439
831	6215
6215	831
2147	4053
4053	2147
747	2759
2759	747
2109	3603
3603	2109
752	3759
3759	752
1143	3268
3268	1143
1808	3418
3418	1808
1788	4565
4565	1788
1253	5365
5365	1253
1005	5249
5249	1005
73	5625
5625	73
606	3866
3866	606
786	3887
3887	786
2220	2534
2534	2220
1029	3315
3315	1029
80	2986
2986	80
658	2530
2530	658
1	4543
4543	1
2119	4480
4480	2119
1145	3155
3155	1145
1877	5742
5742	1877
764	5643
5643	764
743	6688
6688	743
180	3630
3630	180
413	2739
2739	413
726	5080
5080	726
779	3832
3832	779
1804	4059
4059	1804
411	5308
5308	411
777	4981
4981	777
978	5666
5666	978
237	3786
3786	237
1066	5882
5882	1066
708	5075
5075	708
1384	5449
5449	1384
1000	2656
2656	1000
1832	3580
3580	1832
1197	5671
5671	1197
2196	6101
6101	2196
506	3439
3439	506
2052	3315
3315	2052
186	4500
4500	186
165	2806
2806	165
724	5605
5605	724
1292	3137
3137	1292
1726	3032
3032	1726
1670	4271
4271	1670
1788	5798
5798	1788
1797	3635
3635	1797
970	6548
6548	970
2262	3634
3634	2262
793	3139
3139	793
1744	6490
6490	1744
1200	6599
6599	1200
190	3751
3751	190
624	2716
2716	624
464	4242
4242	464
641	3544
3544	641
2238	4048
4048	2238
394	4234
4234	394
441	3730
3730	441
146	5579
5579	146
1099	2691
2691	1099
788	4003
4003	788
1197	3825
3825	1197
58	4542
4542	58
22	3514
3514	22
1664	4061
4061	1664
1258	3031
3031	1258
913	5377
5377	913
761	3434
3434	761
1816	2906
2906	1816
1633	4737
4737	1633
492	4238
4238	492
425	3101
3101	425
366	5611
5611	366
1286	6158
6158	1286
2248	4938
4938	2248
1929	6349
6349	1929
2329	4757
4757	2329
1879	4337
4337	1879
521	5122
5122	521
578	3874
3874	578
529	2912
2912	529
1462	3944
3944	1462
1339	4676
4676	1339
2034	3274
3274	2034
1429	2546
2546	1429
1700	3032
3032	1700
94	3959
3959	94
140	5092
5092	140
1825	3100
3100	1825
715	3785
3785	715
714	5029
5029	714
260	6284
6284	260
339	5166
5166	339
1792	2592
2592	1792
912	5065
5065	912
2017	4816
4816	2017
2230	5592
5592	2230
1071	2663
2663	1071
1786	3958
3958	1786
1491	6632
6632	1491
816	3836
3836	816
1822	5740
5740	1822
281	4144
4144	281
234	2727
2727	234
1893	3234
3234	1893
876	6473
6473	876
1232	6474
6474	1232
205	4492
4492	205
1186	2431
2431	1186
1570	3204
3204	1570
1855	3605
3605	1855
736	3512
3512	736
368	4812
4812	368
1858	5978
5978	1858
1073	3342
3342	1073
1260	3232
3232	1260
1022	3580
3580	1022
363	4849
4849	363
530	5562
5562	530
90	6471
6471	90
1278	4855
4855	1278
879	2666
2666	879
965	5382
5382	965
859	5954
5954	859
1410	2908
2908	1410
1213	5028
5028	1213
2241	5971
5971	2241
814	2377
2377	814
1240	5377
5377	1240
1290	4452
4452	1290
163	4610
4610	163
1013	5763
5763	1013
1838	4184
4184	1838
423	2478
2478	423
143	4117
4117	143
1198	6506
6506	1198
2270	3410
3410	2270
2184	3294
3294	2184
305	2920
2920	305
857	4673
4673	857
2337	3265
3265	2337
1965	2443
2443	1965
1864	2957
2957	1864
1255	3083
3083	1255
2074	2461
2461	2074
948	2409
2409	948
175	4729
4729	175
1884	2718
2718	1884
756	5479
5479	756
2055	3504
3504	2055
1622	5444
5444	1622
854	4165
4165	854
916	4184
4184	916
2116	4594
4594	2116
806	4433
4433	806
839	3039
3039	839
1509	4863
4863	1509
795	6008
6008	795
228	5391
5391	228
2120	4486
4486	2120
2168	2479
2479	2168
1997	5131
5131	1997
2295	4746
4746	2295
1161	6613
6613	1161
1088	2349
2349	1088
1987	2389
2389	1987
256	5996
5996	256
2230	5335
5335	2230
202	3201
3201	202
1481	3504
3504	1481
2257	2431
2431	2257
309	2746
2746	309
444	4595
4595	444
2324	5890
5890	2324
1180	4795
4795	1180
184	2541
2541	184
1780	4840
4840	1780
679	2695
2695	679
1006	3610
3610	1006
972	2347
2347	972
370	5248
5248	370
826	3612
3612	826
449	4909
4909	449
1717	2928
2928	1717
2148	4338
4338	2148
835	6132
6132	835
0	3418
3418	0
44	3710
3710	44
19	2695
2695	19
2120	6243
6243	2120
878	3504
3504	878
1432	3119
3119	1432
830	2686
2686	830
1604	2609
2609	1604
160	5430
5430	160
1266	6431
6431	1266
137	3582
3582	137
1925	5673
5673	1925
1782	3672
3672	1782
1146	3957
3957	1146
714	2616
2616	714
1222	4698
4698	1222
2006	2976
2976	2006
564	2443
2443	564
1869	4214
4214	1869
273	5360
5360	273
1430	2920
2920	1430
1836	2958
2958	1836
535	2476
2476	535
1089	5666
5666	1089
130	5644
5644	130
2132	6227
6227	2132
1758	4262
4262	1758
2259	3033
3033	2259
2163	6550
6550	2163
933	5044
5044	933
1878	6536
6536	1878
1933	3122
3122	1933
902	4538
4538	902
2333	6511
6511	2333
43	2541
2541	43
1705	3094
3094	1705
579	4277
4277	579
1420	5108
5108	1420
38	2949
2949	38
1899	3364
3364	1899
2234	5357
5357	2234
651	3337
3337	651
81	6292
6292	81
664	6035
6035	664
133	3610
3610	133
147	6334
6334	147
24	4107
4107	24
2019	3081
3081	2019
1539	5788
5788	1539
618	2564
2564	618
1372	3184
3184	1372
827	4802
4802	827
263	2432
2432	263
702	2690
2690	702
791	3144
3144	791
1395	3641
3641	1395
1745	5953
5953	1745
499	4021
4021	499
1355	4848
4848	1355
1801	2365
2365	1801
788	2803
2803	788
1689	3339
3339	1689
2346	3367
3367	2346
402	6249
6249	402
315	4648
4648	315
2295	2727
2727	2295
1658	3315
3315	1658
2032	3451
3451	2032
1671	6088
6088	1671
35	6365
6365	35
755	6204
6204	755
267	4097
4097	267
1366	2727
2727	1366
1299	3771
3771	1299
959	3921
3921	959
1948	2851
2851	1948
1171	2948
2948	1171
70	3767
3767	70
2161	2872
2872	2161
2230	5581
5581	2230
1946	2443
2443	1946
1498	3147
3147	1498
1520	4296
4296	1520
793	3954
3954	793
250	5538
5538	250
1161	3602
3602	1161
2042	4186
4186	2042
2293	5362
5362	2293
2083	6643
6643	2083
1891	2461
2461	1891
1932	4889
4889	1932
2231	2510
2510	2231
1530	5107
5107	1530
1014	4239
4239	1014
1446	2377
2377	1446
1434	4527
4527	1434
417	5556
5556	417
1476	3749
3749	1476
1389	5734
5734	1389
145	3333
3333	145
1128	5065
5065	1128
225	2803
2803	225
1850	5674
5674	1850
414	4808
4808	414
2143	3032
3032	2143
1557	4928
4928	1557
2230	2524
2524	2230
2161	5801
5801	2161
698	3493
3493	698
164	5854
5854	164
344	5483
5483	344
1822	4188
4188	1822
1793	2627
2627	1793
2064	5504
5504	2064
842	2479
2479	842
1097	3510
3510	1097
2233	4986
4986	2233
2302	6607
6607	2302
1095	3138
3138	1095
708	3258
3258	708
346	2517
2517	346
379	5319
5319	379
116	2749
2749	116
2309	6559
6559	2309
947	5430
5430	947
1787	2857
2857	1787
2026	6031
6031	2026
432	6501
6501	432
899	3121
3121	899
558	5769
5769	558
1034	5849
5849	1034
2230	5721
5721	2230
1077	4668
4668	1077
1593	3658
3658	1593
1985	3737
3737	1985
388	3509
3509	388
1507	5111
5111	1507
1032	4101
4101	1032
807	3249
3249	807
613	4181
4181	613
2264	4055
4055	2264
1311	2659
2659	1311
133	2539
2539	133
2213	5777
5777	2213
103	4473
4473	103
33	5163
5163	33
406	5657
5657	406
1035	2857
2857	1035
1940	4191
4191	1940
2203	3588
3588	2203
1559	5476
5476	1559
368	3303
3303	368
704	2903
2903	704
922	3528
3528	922
545	5464
5464	545
1357	6232
6232	1357
1504	4691
4691	1504
861	2793
2793	861
856	2782
2782	856
995	4799
4799	995
1748	6230
6230	1748
175	2783
2783	175
425	4268
4268	425
1199	4614
4614	1199
1270	5069
5069	1270
167	4335
4335	167
1182	6011
6011	1182
275	2662
2662	275
531	4798
4798	531
424	4847
4847	424
1411	3001
3001	1411
602	3020
3020	602
2187	5081
5081	2187
2129	2760
2760	2129
1617	6359
6359	1617
218	5546
5546	218
416	5989
5989	416
1140	4225
4225	1140
1374	3246
3246	1374
714	6009
6009	714
2055	3046
3046	2055
1901	5193
5193	1901
1291	6140
6140	1291
738	3761
3761	738
1976	6207
6207	1976
1309	5960
5960	1309
1111	2901
2901	1111
1664	4083
4083	1664
1597	5039
5039	1597
1203	4418
4418	1203
649	6049
6049	649
2231	6307
6307	2231
1438	3329
3329	1438
1886	4112
4112	1886
1635	3853
3853	1635
1910	5208
5208	1910
1751	5139
5139	1751
2179	6156
6156	2179
523	3917
3917	523
683	6296
6296	683
1221	2659
2659	1221
1307	3879
3879	1307
1528	4880
4880	1528
2038	5148
5148	2038
1046	3932
3932	1046
71	4535
4535	71
710	2690
2690	710
2195	2538
2538	2195
381	5133
5133	381
457	3177
3177	457
2164	2711
2711	2164
725	2666
2666	725
372	6450
6450	372
2178	3052
3052	2178
1158	4677
4677	1158
2078	4227
4227	2078
20	5049
5049	20
1200	5582
5582	1200
789	4654
4654	789
652	5081
5081	652
1775	6571
6571	1775
1650	5458
5458	1650
630	5796
5796	630
781	2608
2608	781
592	3829
3829	592
502	5700
5700	502
719	3572
3572	719
1859	3207
3207	1859
321	3248
3248	321
37	2588
2588	37
658	2716
2716	658
2335	3739
3739	2335
1632	3780
3780	1632
863	4017
4017	863
445	2587
2587	445
1657	5434
5434	1657
14	5692
5692	14
492	6457
6457	492
241	4425
4425	241
88	3567
3567	88
2076	2408
2408	2076
117	4667
4667	117
9	5645
5645	9
1233	2347
2347	1233
575	3153
3153	575
536	2960
2960	536
1022	2494
2494	1022
157	5231
5231	157
1798	3637
3637	1798
1737	3955
3955	1737
1889	3918
3918	1889
36	3747
3747	36
943	6566
6566	943
502	2727
2727	502
1274	6499
6499	1274
1688	2823
2823	1688
1596	2702
2702	1596
604	3771
3771	604
761	3182
3182	761
1665	2903
2903	1665
780	4727
4727	780
1158	2762
2762	1158
1574	2380
2380	1574
1959	4871
4871	1959
2238	2394
2394	2238
1946	3477
3477	1946
1506	2497
2497	1506
2001	2552
2552	2001
1759	2552
2552	1759
2142	5974
5974	2142
960	6250
6250	960
1587	2431
2431	1587
1314	4407
4407	1314
1266	4147
4147	1266
2049	3990
3990	2049
61	3034
3034	61
1230	3271
3271	1230
1935	5209
5209	1935
2208	3824
3824	2208
1329	4421
4421	1329
678	6690
6690	678
890	3781
3781	890
703	5348
5348	703
267	3774
3774	267
1412	5549
5549	1412
791	2458
2458	791
1348	6160
6160	1348
898	2602
2602	898
1680	4678
4678	1680
1739	3423
3423	1739
1692	4435
4435	1692
1772	6541
6541	1772
62	3651
3651	62
1752	5103
5103	1752
303	3866
3866	303
1856	5344
5344	1856
1183	5584
5584	1183
587	3380
3380	587
1782	4888
4888	1782
1294	4378
4378	1294
2059	3315
3315	2059
533	3799
3799	533
161	4770
4770	161
534	6631
6631	534
478	6355
6355	478
1241	2635
2635	1241
1927	2837
2837	1927
2283	3611
3611	2283
2184	3861
3861	2184
2094	5100
5100	2094
294	3097
3097	294
2232	6299
6299	2232
887	3525
3525	887
514	2690
2690	514
333	2787
2787	333
2021	6405
6405	2021
1871	3598
3598	1871
1647	3134
3134	1647
2149	3320
3320	2149
1686	2992
2992	1686
206	4145
4145	206
406	5040
5040	406
694	5280
5280	694
764	4104
4104	764
1426	4888
4888	1426
1564	2380
2380	1564
1113	3723
3723	1113
1079	3136
3136	1079
103	4072
4072	103
490	4578
4578	490
1708	3863
3863	1708
1841	2787
2787	1841
2332	2624
2624	2332
895	3384
3384	895
2220	4496
4496	2220
1160	3754
3754	1160
360	5369
5369	360
621	6193
6193	621
217	5897
5897	217
96	4840
4840	96
1120	3522
3522	1120
510	5187
5187	510
139	6310
6310	139
1751	5852
5852	1751
1356	5717
5717	1356
734	2552
2552	734
693	3034
3034	693
1394	2383
2383	1394
103	4710
4710	103
790	4503
4503	790
1555	2793
2793	1555
1521	2751
2751	1521
1706	4794
4794	1706
1952	5005
5005	1952
785	2781
2781	785
578	4458
4458	578
418	2496
2496	418
1254	3425
3425	1254
2164	4007
4007	2164
1426	4943
4943	1426
986	6246
6246	986
1200	6313
6313	1200
33	5006
5006	33
1063	5668
5668	1063
1170	2957
2957	1170
1076	4350
4350	1076
1564	6615
6615	1564
1474	3236
3236	1474
1401	5341
5341	1401
1524	6497
6497	1524
1084	6288
6288	1084
1546	3678
3678	1546
1920	5132
5132	1920
581	3840
3840	581
891	4126
4126	891
1759	4439
4439	1759
1455	3980
3980	1455
484	3066
3066	484
2254	4409
4409	2254
1092	3003
3003	1092
2087	3330
3330	2087
519	3725
3725	519
565	5712
5712	565
595	2827
2827	595
21	2635
2635	21
1993	4291
4291	1993
242	2903
2903	242
1208	3629
3629	1208
223	4142
4142	223
1457	6175
6175	1457
2284	4042
4042	2284
2102	5087
5087	2102
1161	2978
2978	1161
1023	5247
5247	1023
2160	4426
4426	2160
1030	4618
4618	1030
1829	5385
5385	1829
1391	2383
2383	1391
2326	4606
4606	2326
2123	4721
4721	2123
419	4501
4501	419
1376	2763
2763	1376
1822	5696
5696	1822
1145	5633
5633	1145
1427	3568
3568	1427
945	4114
4114	945
1993	2768
2768	1993
459	6035
6035	459
793	5149
5149	793
528	3261
3261	528
211	4979
4979	211
893	6583
6583	893
621	6375
6375	621
2034	6242
6242	2034
1988	2427
2427	1988
156	3392
3392	156
1730	5251
5251	1730
1749	4817
4817	1749
1129	2573
2573	1129
2217	2452
2452	2217
800	5542
5542	800
837	5764
5764	837
237	4111
4111	237
1794	5789
5789	1794
2082	3713
3713	2082
2192	2961
2961	2192
2171	2925
2925	2171
1698	5789
5789	1698
154	4958
4958	154
1557	2976
2976	1557
748	2944
2944	748
2120	5340
5340	2120
1732	2436
2436	1732
1537	5781
5781	1537
1491	3210
3210	1491
503	6573
6573	503
221	3925
3925	221
